user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score,iforest_prediction,iforest_raw_score,iforest_anomaly_score,is_anomaly,score_tier_critical,score_tier_high,score_tier_medium,score_tier_low,base_risk_score,anomaly_model_score,final_risk_score,risk_tier,risk_indicators
AJN0607,3.002906977,100.0,0.290697674,0.0,14.55652174,812.0,0.456355469,0.740143369,0.0,0.4,233.0,3.519313305,521.0,12.0,41.0,164.0,38.0,44.0,0.0,0.6,152.4166667,12.18181818,134.0,37.41666667,0.0,1.0,10.33698759,15.98632432,2.597461272,0.0,0.0,110.0,0.9,2.9,0,8,1,0,0,0,1.387020841,0.0,1.791759469,0.693147181,4.615120517,0.0,6.710523109,5.455321115,1.508360059,6.257667588,2.564949357,3.737669618,5.105945474,3.663561646,3.80666249,2.57883847,4.905274778,0.0,1.280228395,0.0,0.0,4.709530201,0.0,124.0,4.916734142,11.0,220.0,0.456355469,0.3501804255768633,0.0,0.0,0,0.0,0.740143369,0,812.0,0.843771507226428,-0.211913859765972,820.0,3.519313305,79.99999999999987,0.0,0,0.0146163215590742,0.0535931790499391,15.82460414129111,0.8343483556638246,1.1716890568814966,0.0,0.0,0.0,0,110.0,1,2.597461272,0,0.0,0.0,1.0,12.18181818,134.0,1,2.2007285972487387,37.41666667,0.4953850212298196,0.0,0,1.1670251457331349,1.0,0,5,1.5230872197209178,0,3.002906977,2.4901176769069675,-0.1323524928278187,0.0104981055615163,0.0,0.0682095006090134,0.0,0.5279091437323504,1,0.0819832913602817,44.91476807975639,0,0.34652880091775823,0.16998617350182807,0.17485983884390904,0.3609506799113878,39.82347955610434,55.08523192024361,44.40200526534612,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] Email + file exfiltration combo | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Malicious URL + risky file types
AJR0932,6.333333333,0.0,0.0,0.2,8.809278351,304.0,0.378123868,0.0,0.0,0.2,2.0,23.5,34.0,0.0,2.0,9.0,1.0,1.0,0.829787234,0.6,87.66666667,2.571428571,18.0,34.41666667,0.0,0.0,7.316228364,16.11690955,1.504591471,4.0,0.0,0.0,0.6,1.6,0,4,9,4,1,0,1.992430165,2.944438979,0.0,0.693147181,0.0,0.0,3.871201011,1.098612289,3.198673118,3.555348061,0.0,1.098612289,2.302585093,0.693147181,0.693147181,1.272965676,2.944438979,0.0,0.918125636,1.609437912,0.0,0.0,4.0,10.29787234,0.0,19.0,4.0,0.378123868,-0.4454545254376443,0.0,0.0,0,0.0,0.0,0,304.0,-0.5547143840330352,-0.6671122506644607,47.0,23.5,4.585365853658531,0.829787234,1,0.0,0.0208333333333333,4.833333333333333,0.8958333333333334,2.8631819960053395,4.0,0.0326772163137742,0.0,0,0.0,0,1.504591471,0,18.0,4.0,0.4,2.571428571,18.0,1,0.0440801456274582,34.41666667,0.3339926161524834,0.0,0,-0.0168859324374409,1.0,0,0,0.0,0,6.333333333,5.251826116173235,-0.0971779771499309,0.0,0.0,0.0208333333333333,0.0,0.3941480154246368,1,0.0460138170463513,54.89176013512732,0,0.3775888565082929,0.12547418768992247,0.1253498068036241,0.08143166125339693,36.279652239880505,45.10823986487268,38.92822852737815,Low,[CRITICAL] Any malicious URL access | [CRITICAL] After-hours file copy anomaly | [HIGH] EXE + ZIP file copy ratio | [HIGH] After-hours file copy ratio | [HIGH] Malicious URL + risky file types
AKR0057,2.239631336,19.0,0.087557604,0.1,10.69130435,425.0,0.394625529,0.181374542,19.0,0.4,153.0,3.529411765,357.0,4.0,27.0,95.0,21.0,36.0,0.0,0.6,109.0833333,8.0,80.0,27.91666667,1.0,0.8,10.10263789,18.90576589,2.641183101,0.0,0.0,12.0,0.9,2.8,0,11,1,0,0,0,1.175459538,0.0,1.945910149,0.693147181,2.995732274,2.995732274,6.293419279,5.036952602,1.510592078,5.880532986,1.609437912,3.33220451,4.564348191,3.091042453,3.610917913,2.197224577,4.394449155,0.693147181,1.292308657,0.0,0.0,2.564949357,172.0,84.0,0.765230373,13.0,24.0,0.394625529,-0.2776285053438844,19.0,0.0116082314822462,1,0.504676698,0.181374542,0,425.0,-0.2216104611149346,0.0487341107577449,540.0,3.529411765,52.682926829268204,0.0,0,0.0073937153419593,0.066543438077634,17.153419593345653,0.8354898336414048,1.0939308719314027,0.0,0.0,0.0,0,12.0,1,2.641183101,0,0.0,172.0,1.0,8.0,80.0,1,1.262295082085855,27.91666667,-0.0156909281817452,1.0,0,0.3250492032513851,1.0,0,6,1.827704663665101,0,2.239631336,1.857182264466918,-0.1381647346544803,0.0154137227874815,0.0029020578705615,0.0739371534195933,0.0,0.4348115710549173,1,0.1044767768340693,38.675663112279366,0,0.4382564703672918,0.15067245556612083,0.1186898058555964,0.07479257430861747,42.013241490263766,61.324336887720634,47.806570109500825,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] BCC usage rate anomaly (data hiding) | [CRITICAL] Email + file exfiltration combo | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
AMR0318,1.247787611,27.0,0.238938053,0.0,14.37572254,736.0,0.278438662,0.202452754,0.0,0.2,74.0,3.108108108,139.0,4.0,12.0,43.0,16.0,16.0,0.0,0.6,154.0833333,12.72727273,140.0,33.5,33.00666667,1.2,9.859063096,15.21794579,2.948387539,19.0,2.0,0.0,1.2,3.2,0,8,1,0,0,0,0.809946448,1.098612289,0.693147181,0.693147181,3.33220451,0.0,5.442417711,4.317488114,1.412962608,4.941642423,1.609437912,2.564949357,3.784189634,2.833213344,2.833213344,2.619384564,4.94875989,3.526556584,1.373307277,2.995732274,1.098612289,0.0,2461.493333,44.0,0.810369169,5.0,21.0,0.278438662,-1.459278005704666,0.0,0.0,0,0.0,0.202452754,0,736.0,0.6345492085340674,-0.5069141904836894,230.0,3.108108108,22.439024390243866,0.0,0,0.0173160173160173,0.0692640692640692,20.086580086580085,0.787878787878788,1.0304494026930668,19.0,0.1552167774904275,2.0,1,0.0,0,2.948387539,1,2.0,2461.493333,1.7999999999999998,12.72727273,140.0,1,2.323132969864979,33.5,0.2846782699773058,33.00666667,1,2.12812752663391,1.0,0,1,0.3046174439441835,0,1.247787611,1.0347100362998072,-0.2373838382480905,0.0032492398295379,0.0,0.0865800865800865,0.0,0.816061956171832,1,0.0215183206329035,61.686170611531935,0,0.3604065833571412,0.04026980771166816,0.33733693548147914,0.3908631311432835,39.164815339585004,38.313829388468065,38.90951955424992,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] EXE + ZIP file copy ratio | [HIGH] Malicious URL + risky file types
ANM0123,1.526315789,2.0,0.105263158,0.0,10.8,77.0,0.535632184,0.681481481,15.0,0.4,12.0,3.916666667,31.0,0.0,2.0,11.0,1.0,2.0,0.0,0.2,106.3333333,5.666666667,68.0,31.91666667,6.444444444,1.0,10.79948333,18.42022569,3.164256203,0.0,0.0,7.0,0.9,2.5,0,10,1,0,0,0,0.926762032,0.0,0.693147181,0.693147181,1.098612289,2.772588722,3.871201011,2.564949357,1.592630794,3.465735903,0.0,1.098612289,2.48490665,0.693147181,1.098612289,1.897119985,4.234106505,2.007468042,1.426537677,0.0,0.0,2.079441542,92.33333333,4.0,3.942252874,3.0,14.0,0.535632184,1.1564444473960775,15.0,0.114854517611026,0,0.496296296,0.681481481,0,77.0,-1.1796283551273228,0.9948050811003591,47.0,3.916666667,4.585365853658531,0.0,0,0.0,0.0416666666666666,9.666666666666666,0.875,1.044007947465344,0.0,0.0,0.0,0,7.0,1,3.164256203,1,0.0,92.33333333,1.6,5.666666667,68.0,1,0.7386763814435624,31.91666667,0.1994989452547032,6.444444444,1,1.1235333231345546,1.0,0,1,0.3046174439441835,0,1.526315789,1.2656755456767868,-0.2297049606661515,0.034151600786935,0.0459418070444104,0.0416666666666666,0.0,1.108356121780835,1,0.071152787327693,47.91886682597998,0,0.3358848813604654,0.2082979133418362,0.19923324300609047,0.41466936961041173,41.91588053601715,52.081133174020025,44.96545632741801,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] External email ratio spike | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
AOK0844,1.48540146,21.0,0.076642336,0.2,1.0,128.0,0.357605178,0.57027027,42.0,0.4,259.0,5.1003861,841.0,6.0,57.0,262.0,75.0,80.0,0.031037093,0.6,9.666666667,1.0,1.0,7.888888889,1.307692308,0.2,10.7944396,18.74461048,3.037838014,23.0,209.0,38.0,1.8,3.2,0,19,1,5,0,0,0.9104342,2.079441542,1.791759469,0.693147181,3.091042453,3.761200116,7.18690102,5.560681631,1.808352064,6.735780014,1.945910149,4.060443011,5.572154032,4.33073334,4.394449155,0.693147181,0.693147181,0.836248024,1.395709404,3.17805383,5.347107531,3.663561646,403.6923077,178.3103709,0.203931602,18.0,308.0,0.357605178,-0.6541347352806184,42.0,0.1615384615384615,0,0.0,0.57027027,0,128.0,-1.0392291810048175,-0.3887040789967525,1321.0,5.1003861,128.87804878048755,0.031037093,1,0.0045385779122541,0.0605143721633888,15.092284417549168,0.8343419062027231,1.39475514118717,23.0,0.1878939938042017,209.0,1,38.0,1,3.037838014,1,7.0,403.6923077,2.8,1.0,1.0,1,-0.3085610200654312,7.888888889,-1.0931346696584214,1.307692308,1,0.7299137608095511,1.0,0,5,1.5230872197209178,0,1.48540146,1.2317479233221742,-0.174189333820474,0.0076432452069151,0.113076923076923,0.0650529500756429,0.0,1.1805226304125662,1,0.0270522768762786,60.151195788351366,0,0.42931927543911097,0.15094906813338474,0.34693405382309567,0.38594036726566033,50.00898607966901,39.848804211648634,46.9609315192629,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] After-hours file copy anomaly | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] After-hours file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
ATE0869,1.25,41.0,0.244047619,0.0,15.53512397,1011.37,0.468514466,0.60260673,5.0,0.8,137.0,3.810218978,337.0,2.0,28.0,102.0,26.0,27.0,0.0,0.6,147.3333333,10.88888889,196.0,43.44444444,0.0,1.0,9.882000431,17.29275869,2.665097341,10.0,233.08,29.0,1.8,4.2,0,13,1,6,0,1,0.810930216,0.0,0.693147181,0.693147181,3.737669618,1.791759469,6.259581464,4.927253685,1.570742609,5.823045895,1.098612289,3.36729583,4.634728988,3.295836866,3.33220451,2.475604257,5.283203729,0.0,1.298854895,2.397895273,5.455662937,3.401197382,15.0,60.0,4.386031089,3.0,301.08,0.468514466,0.4738404665171036,5.0,0.0023481763301146,1,0.741055991,0.60260673,0,1011.37,1.3926221610461114,1.0088201321264183,522.0,3.810218978,50.92682926829259,0.0,0,0.0038240917782026,0.0516252390057361,12.864244741873804,0.8393881453154877,1.0584205625899967,10.0,0.0816930407844355,233.08,1,29.0,1,2.665097341,0,0.0,15.0,1.8,10.88888889,196.0,1,1.910584902270649,43.44444444,0.8196642050871541,0.0,0,1.1653015940793408,1.0,0,1,0.3046174439441835,0,1.25,1.0365446282466408,-0.2373228438294409,0.0349150448774021,0.0010566793485515,0.0554493307839388,0.0,1.2053751603169955,1,0.0339490114148258,58.23822188446422,0,0.5370506217032911,0.17181466073768345,0.3198506835066677,0.3911141238981478,58.83891034024769,41.76177811553578,53.71577067283412,High,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] BCC usage rate anomaly (data hiding) | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] External email ratio spike | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
ATP0662,1.563492063,22.0,0.087301587,0.0,13.68096515,806.0,0.466035701,0.748383304,72.0,0.6,236.0,5.394067797,827.0,6.0,64.0,248.0,64.0,64.0,0.0,0.6,135.0,3.083333333,37.0,38.61538462,3.0,0.6,11.18847367,16.65269079,3.756051924,68.0,48.0,23.0,1.8,3.6,0,13,1,0,0,1,0.941370416,0.0,1.609437912,0.693147181,3.135494216,4.290459441,7.149916836,5.468060141,1.855370654,6.719013154,1.945910149,4.17438727,5.517452896,4.17438727,4.17438727,1.406913648,3.63758616,1.386294361,1.559417896,4.234106505,3.891820298,3.17805383,848.0,146.0,4.771555882,9.0,162.0,0.466035701,0.4486308064290853,72.0,0.022293038567888,0,0.487948266,0.748383304,0,806.0,0.8272539573296627,0.5603402007756169,1273.0,5.394067797,124.1951219512193,0.0,0,0.0047095761381475,0.0502354788069073,12.747252747252746,0.8437990580847723,1.3026134830379632,68.0,0.5555126773341618,48.0,1,23.0,1,3.756051924,1,0.0,848.0,2.479412693921195,3.083333333,37.0,1,0.1589556769286013,38.61538462,0.5598730122164445,3.0,1,1.1042273908625966,1.0,0,4,1.2184697757767342,0,1.563492063,1.296503439367127,-0.1872672885461274,0.031471546910018,0.013818410702824,0.0549450549450549,0.0,1.4322438033584703,1,0.0491413828227481,54.02425513265147,0,0.3227647849131444,0.17000733499788373,0.41441438424507543,0.5641193444942061,45.9055044634997,45.97574486734853,45.926576584654356,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
AVM0947,8.641647399,3.0,0.00867052,0.1,1.0,136.0,0.310645724,0.21958457,0.0,0.2,346.0,22.25722543,4901.0,57.0,429.01,1520.0,388.0,403.0,0.0,0.8,8.5,1.571428571,11.0,6.333333333,0.0,0.0,7.347648148,15.71228667,0.836839875,0.0,0.0,29.0,0.6,1.7,0,7,1,0,0,0,2.266091986,0.0,2.564949357,0.693147181,1.386294361,0.0,8.949235314,5.84932478,3.146615855,8.497398564,4.060443011,6.063808464,7.327123292,5.963579344,6.001414878,0.944461609,2.48490665,0.0,0.608046636,0.0,0.0,3.401197382,0.0,977.0,0.068213008,25.0,58.0,0.310645724,-1.1317241288935398,0.0,0.0,0,0.0,0.21958457,0,136.0,-1.017205781142464,-0.6671122506644607,7701.0,22.25722543,751.3170731707304,0.0,0,0.0074006751493118,0.0523240716696961,13.856141262009867,0.8336795637496754,3.2424414730840128,0.0,0.0,0.0,0,29.0,1,0.836839875,0,0.0,0.0,1.0,1.571428571,11.0,1,-0.1803278689655826,6.333333333,-1.176819620463173,0.0,0,-0.2700862391904489,1.0,0,12,3.655409327330202,0,8.641647399,7.165962552508004,0.1297207649592107,0.0,0.0,0.059724746819008,0.0,0.9091374179347368,-1,-0.011031727568495,70.7147032354164,1,0.24794405175316506,0.14405802177628282,0.25950312584649204,0.1667973195335738,31.139194124348148,29.285296764583606,30.583024916418783,Low,[CRITICAL] Any malicious URL access | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Malicious URL + risky file types
BAJ0654,1.206896552,22.0,0.189655172,0.2,2.9,244.0,0.337871287,0.524340771,223.0,0.6,116.0,25.06456166,1874.0,16.0,152.0,584.0,146.0,147.0,0.12915382,1.0,27.0,1.5,9.0,14.25,5.727272727,0.2,10.27233749,20.99414161,3.05262439,24.0,0.0,42.0,1.5,3.5,0,16,1,0,0,1,0.791587253,2.63905733,0.693147181,0.693147181,3.135494216,5.411646052,7.979338895,4.762173935,3.260576601,7.536363938,2.833213344,5.030437921,6.371611847,4.990432587,4.997212274,0.916290732,2.302585093,1.90616982,1.399364669,3.218875825,0.0,3.761200116,911.3636364,343.2915382,0.513763104,16.0,108.0,0.337871287,-0.8548333429840531,223.0,0.6609365737996444,0,0.0,0.524340771,0,244.0,-0.7198898830006882,0.4719981590014525,2919.0,25.06456166,284.7804878048776,0.12915382,1,0.0054794520547945,0.0503424657534246,12.95068493150685,0.8417808219178082,2.1140944285280963,24.0,0.1960632978826453,0.0,0,42.0,1,3.05262439,1,13.0,911.3636364,2.0,1.5,9.0,1,-0.1963570127689107,14.25,-0.7509229959356025,5.727272727,1,0.7299137608095511,1.0,0,1,0.3046174439441835,0,1.206896552,1.000801710259994,-0.2385111835619885,0.0474010591395131,0.3304682868998222,0.0558219178082191,0.0,1.3132332962067106,1,0.0035184858188632,66.6788543346888,0,0.48386239835993494,0.16055225983826185,0.22153716826237724,0.37071182478234005,51.4530810264515,33.32114566531121,46.01350041810941,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] After-hours file copy anomaly | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] After-hours file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
BAL0044,3.294460641,80.0,0.233236152,0.4,10.74418605,579.0,0.445653967,0.654220779,0.0,0.4,288.0,10.06944444,1870.0,20.0,132.0,547.0,173.0,158.0,0.576551724,0.8,112.1666667,9.75,117.0,34.25,0.0,1.0,11.25211088,13.10589558,6.797128907,741.0,2.0,1048.03,1.8,4.4,0,5,1,0,1,1,1.457325969,5.903425369,1.098612289,1.773255998,4.394449155,0.0,7.972810784,5.666426688,2.40418856,7.534228326,3.044522438,4.890349128,6.306275287,5.159055299,5.068904202,2.374905755,4.770684624,0.0,2.053755577,6.609349243,1.098612289,6.955621207,741.0,381.7655172,3.132532824,374.18,2839.06,0.445653967,0.2413434733642699,0.0,0.0,0,0.49512987,0.654220779,0,579.0,0.202339986235375,0.2663226946646863,2900.0,10.06944444,282.9268292682922,0.576551724,1,0.0068941744226128,0.0544639779386418,14.2350913478111,0.8331609789727681,3.0978128691041933,741.0,6.053454322126674,2.0,1,1048.03,1,6.797128907,1,365.29,741.0,4.0,9.75,117.0,1,1.6550091076236766,34.25,0.3250263712466399,0.0,0,0.7454090120111767,4.89,1,2,0.6092348878883671,0,3.294460641,2.7318843843188283,0.0799928740639404,0.0569163548979934,0.0,0.0613581523612547,1.0,2.6607004054090724,-1,-0.0802698797194605,89.919556993071,1,0.6531430382890988,0.35669566311381257,0.432670720207078,0.6850000959463906,82.32058955862995,10.080443006929002,60.64854559311966,High,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] After-hours file copy anomaly | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] EXE + ZIP file copy ratio | [HIGH] After-hours file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Multi-PC + other-user logon combo | [HIGH] Malicious URL + risky file types
BBG0325,1.508196721,22.0,0.090163934,0.1,14.5433526,806.0,0.445661331,0.498608903,0.0,0.2,112.0,3.116071429,220.0,1.0,29.0,65.0,19.0,15.0,0.0,0.2,153.5833333,8.333333333,100.0,37.5,0.0,0.8,9.791577674,15.519766,2.445045049,0.0,0.0,22.0,0.9,2.2,0,9,1,0,0,0,0.919564057,0.0,2.079441542,0.693147181,3.135494216,0.0,5.857933154,4.727387819,1.414899172,5.398162702,0.693147181,3.401197382,4.189654742,2.995732274,2.772588722,2.233592222,4.615120517,0.0,1.236936981,0.0,0.0,3.135494216,0.0,33.0,3.23168867,15.0,44.0,0.445661331,0.2414183670863001,0.0,0.0,0,0.494236884,0.498608903,0,806.0,0.8272539573296627,0.3948623473441969,349.0,3.116071429,34.04878048780482,0.0,0,0.0028571428571428,0.0428571428571428,10.605714285714283,0.8142857142857143,0.9843503504673244,0.0,0.0,0.0,0,22.0,1,2.445045049,0,0.0,0.0,1.0,8.333333333,100.0,1,1.3370977535420665,37.5,0.4998681434137543,0.0,0,0.6467544469856901,1.0,0,7,2.132322107609285,0,1.508196721,1.2506505675933983,-0.1430991358888795,0.0205760341674059,0.0,0.0457142857142857,0.0,0.5904461695664045,1,0.1197999743248269,34.42540862443547,0,0.31964800054371495,0.15269599981151,0.17643872922491177,0.2778438659114038,36.14667015308175,65.57459137556452,44.97504651982658,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Malicious URL + risky file types
BBS0039,2.0,0.0,0.0,0.1,10.69426752,328.0,0.495429616,0.422870756,0.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.3333333,10.4,104.0,30.33333333,0.0,1.0,10.967681,13.03250838,7.435171657,362.0,0.0,504.0,1.5,2.8,0,14,8,3,0,0,1.098612289,0.693147181,0.0,1.098612289,0.0,0.0,0.693147181,0.693147181,0.693147181,0.0,0.693147181,0.0,0.0,0.0,0.0,2.433613355,4.65396035,0.0,2.132410066,5.894402834,0.0,6.224558429,362.0,3.0,2.240477882,3.0,1370.0,0.495429616,0.7475742745699149,0.0,0.0,0,0.0,0.422870756,0,328.0,-0.4886441844459738,-0.1552447532035386,1.0,1.0,0.0975609756097526,0.0,0,0.5,0.0,116.0,0.0,0.9211834830576564,362.0,2.957288076396567,0.0,0,504.0,1,7.435171657,1,1.0,362.0,2.655838789696172,10.4,104.0,1,1.800874317109153,30.33333333,0.1143196199941257,0.0,0,0.7207100296003994,2.0,1,0,0.0,0,2.0,1.6584714051946252,0.0333542676492196,0.0092811446091089,0.0,0.5,1.0,1.2444739144420358,-1,-0.0237966060789764,74.25534690385962,1,0.3663604248191753,0.5120435001792875,0.07690576011414738,0.5773988851060586,57.11226317453282,25.74465309614038,47.701980151015086,Medium,[CRITICAL] Any malicious URL access | [CRITICAL] Malicious URL spike vs population | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] External email ratio spike | [HIGH] EXE + ZIP file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Multi-PC + other-user logon combo | [HIGH] Malicious URL + risky file types
BBS0422,1.232,28.0,0.224,0.0,8.827848101,557.0,0.321653819,0.551190135,27.0,0.4,105.0,4.752380952,321.0,4.0,33.0,92.0,28.0,21.0,0.002004008,0.6,90.28571429,5.0,5.0,26.92857143,0.0,0.4,8.688954708,16.07746653,3.910334715,68.0,69.0,30.0,1.8,3.2,0,14,1,2,0,0,0.802898045,0.693147181,1.386294361,0.693147181,3.36729583,3.33220451,6.214608098,4.663439094,1.749613848,5.774551546,1.609437912,3.526360525,4.532599493,3.36729583,3.091042453,1.791759469,1.791759469,0.0,1.591342109,4.234106505,4.248495242,3.433987204,95.0,54.02004008,1.565110482,8.0,197.0,0.321653819,-1.0197690491798057,27.0,0.0290972089605783,0,0.492113565,0.551190135,0,557.0,0.1417756366139022,0.1194605571095611,499.0,4.752380952,48.68292682926821,0.002004008,1,0.008,0.042,11.6,0.8260000000000001,1.0306541755127248,68.0,0.5555126773341618,69.0,1,30.0,1,3.910334715,1,1.0,95.0,2.879412693921195,5.0,5.0,1,0.5890710383067324,26.92857143,-0.0688479505914345,0.0,0,-0.1108918682979424,1.0,0,3,0.9138523318325508,0,1.232,1.0216183855998893,-0.2116372251979262,0.0159569446663461,0.0209457182096917,0.05,0.0,1.1036912688110394,1,0.0846861035529552,44.16507861979617,0,0.4636482222157322,0.13982950136054015,0.24421184439838292,0.4004668321838218,49.7358585990898,55.83492138020383,51.565577433424004,High,[CRITICAL] Any malicious URL access | [CRITICAL] After-hours file copy anomaly | [CRITICAL] Email + file exfiltration combo | [CRITICAL] Multi-pillar exfiltration chain | [HIGH] Off-hours email proportion | [HIGH] EXE + ZIP file copy ratio | [HIGH] After-hours file copy ratio | [HIGH] Logons on other users PCs | [HIGH] Concurrent off-hours email + file | [HIGH] Malicious URL + risky file types
